stop_id,hour,departure_count,mode,avg_departures_per_hour
11246,15,17,train,3.4
11123,15,17,train,3.4
11122,6,23,train,4.6
11245,6,23,train,4.6
11247,6,30,train,6.0
11249,6,30,train,6.0
11410,6,23,train,4.6
12242,15,48,train,9.6
12207,15,13,train,2.6
12211,15,13,train,2.6
12213,15,13,train,2.6
26536,15,13,train,2.6
12222,15,48,train,9.6
12224,15,62,train,12.4
12227,15,41,train,8.2
12229,15,41,train,8.2
12231,15,41,train,8.2
12233,15,34,train,6.8
12221,7,44,train,8.8
26535,7,45,train,9.0
12212,7,45,train,9.0
12210,7,38,train,7.6
12206,7,45,train,9.0
12228,15,28,train,5.6
11411,16,31,train,6.2
11409,16,31,train,6.2
11248,16,31,train,6.2
11246,16,31,train,6.2
11123,16,24,train,4.8
12236,7,75,train,15.0
12234,7,108,train,21.6
12232,7,114,train,22.8
12230,7,107,train,21.4
12226,7,100,train,20.0
12222,7,80,train,16.0
26536,7,38,train,7.6
12229,16,62,train,12.4
12231,16,62,train,12.4
12233,16,62,train,12.4
12235,16,62,train,12.4
11413,16,31,train,6.2
11119,6,9,train,1.8
11410,7,52,train,10.4
11412,7,45,train,9.0
12242,16,41,train,8.2
12222,16,62,train,12.4
12224,16,90,train,18.0
12228,16,49,train,9.8
11122,7,52,train,10.4
11245,7,46,train,9.2
11247,7,52,train,10.4
11249,7,45,train,9.0
12242,7,10,train,2.0
11123,17,38,train,7.6
12225,7,51,train,10.2
11411,17,45,train,9.0
11409,17,38,train,7.6
11248,17,38,train,7.6
11246,17,38,train,7.6
12242,8,45,train,9.0
12228,17,98,train,19.6
12229,17,90,train,18.0
12231,17,97,train,19.4
12233,17,83,train,16.6
12235,17,90,train,18.0
11413,17,38,train,7.6
11119,17,14,train,2.8
12222,8,87,train,17.4
26536,8,31,train,6.2
26536,17,48,train,9.6
12222,17,104,train,20.8
12224,17,125,train,25.0
12230,8,87,train,17.4
12226,8,87,train,17.4
12198,17,156,train,31.2
12200,17,149,train,29.8
12261,17,156,train,31.2
11412,8,38,train,7.6
12236,8,55,train,11.0
12234,8,87,train,17.4
12232,8,87,train,17.4
22189,17,149,train,29.8
12196,17,149,train,29.8
12242,17,62,train,12.4
11123,18,38,train,7.6
11249,8,31,train,6.2
11410,8,31,train,6.2
11409,18,45,train,9.0
11248,18,45,train,9.0
11246,18,44,train,8.8
11119,18,17,train,3.4
11245,8,23,train,4.6
11247,8,24,train,4.8
12225,8,80,train,16.0
11413,18,45,train,9.0
11411,18,45,train,9.0
11119,8,10,train,2.0
11122,8,17,train,3.4
12231,18,97,train,19.4
12233,18,97,train,19.4
12235,18,97,train,19.4
12230,9,39,train,7.8
12226,9,46,train,9.2
12222,9,38,train,7.6
12222,18,69,train,13.8
12224,18,97,train,19.4
12228,18,49,train,9.8
12229,18,97,train,19.4
11122,9,24,train,4.8
11245,9,25,train,5.0
11247,9,25,train,5.0
11249,9,18,train,3.6
11410,9,18,train,3.6
11412,9,17,train,3.4
12237,9,42,train,8.4
12234,9,32,train,6.4
12232,9,32,train,6.4
12225,9,67,train,13.4
12242,9,31,train,6.2
12222,10,39,train,7.8
12241,10,69,train,13.8
12260,10,75,train,15.0
12200,10,77,train,15.4
12198,10,78,train,15.6
12196,10,71,train,14.2
22189,10,71,train,14.2
12196,18,114,train,22.8
12198,18,107,train,21.4
12200,18,114,train,22.8
12261,18,114,train,22.8
11120,19,17,train,3.4
11249,10,17,train,3.4
11410,10,17,train,3.4
11412,10,17,train,3.4
12237,10,36,train,7.2
12234,10,41,train,8.2
12232,10,41,train,8.2
12230,10,34,train,6.8
12226,10,34,train,6.8
22189,18,107,train,21.4
12242,18,55,train,11.0
12227,18,69,train,13.8
11409,19,31,train,6.2
11248,19,31,train,6.2
11246,19,25,train,5.0
11123,19,24,train,4.8
11122,10,17,train,3.4
11245,10,17,train,3.4
11247,10,17,train,3.4
12241,11,62,train,12.4
12260,11,62,train,12.4
12200,11,65,train,13.0
12198,11,65,train,13.0
12196,11,65,train,13.0
22189,11,65,train,13.0
12231,19,68,train,13.6
12233,19,76,train,15.2
12235,19,67,train,13.4
11413,19,31,train,6.2
11411,19,31,train,6.2
11249,11,17,train,3.4
11410,11,17,train,3.4
11412,11,17,train,3.4
12237,11,34,train,6.8
12234,11,34,train,6.8
12232,11,34,train,6.8
12230,11,34,train,6.8
12226,11,34,train,6.8
12222,11,34,train,6.8
12207,18,13,train,2.6
12211,18,13,train,2.6
12213,19,39,train,7.8
26536,19,46,train,9.2
12222,19,67,train,13.4
12224,19,68,train,13.6
12227,19,68,train,13.6
12229,19,61,train,12.2
11122,11,17,train,3.4
11245,11,17,train,3.4
11247,11,17,train,3.4
12241,12,55,train,11.0
12260,12,55,train,11.0
12200,12,51,train,10.2
12198,12,51,train,10.2
12196,12,58,train,11.6
22189,12,58,train,11.6
12242,19,52,train,10.4
11214,12,90,train,18.0
12249,19,18,train,3.6
12245,19,24,train,4.8
12239,19,24,train,4.8
12207,19,38,train,7.6
12211,19,32,train,6.4
12229,20,34,train,6.8
12231,20,34,train,6.8
12233,20,34,train,6.8
12235,20,7,train,1.4
11213,20,61,train,12.2
22189,20,53,train,10.6
12196,20,53,train,10.6
12198,20,53,train,10.6
12200,20,53,train,10.6
12261,20,53,train,10.6
12249,20,36,train,7.2
12245,20,36,train,7.2
12242,20,36,train,7.2
12239,20,36,train,7.2
12207,20,31,train,6.2
12211,20,31,train,6.2
12213,20,31,train,6.2
26536,20,31,train,6.2
12222,20,32,train,6.4
12224,20,35,train,7.0
12227,20,35,train,7.0
12237,20,44,train,8.8
11213,21,46,train,9.2
22189,21,56,train,11.2
12196,21,56,train,11.2
12198,21,56,train,11.2
12200,21,56,train,11.2
12261,21,56,train,11.2
12249,21,27,train,5.4
12245,21,35,train,7.0
12242,21,35,train,7.0
12239,21,35,train,7.0
12207,21,30,train,6.0
12211,21,30,train,6.0
12213,21,30,train,6.0
26536,21,30,train,6.0
12222,21,36,train,7.2
12224,21,34,train,6.8
12227,21,34,train,6.8
12229,21,34,train,6.8
12231,21,34,train,6.8
12233,21,34,train,6.8
22189,22,48,train,9.6
12196,22,46,train,9.2
12198,22,46,train,9.2
12200,22,46,train,9.2
12261,22,59,train,11.8
12249,22,32,train,6.4
12245,22,32,train,6.4
12242,22,32,train,6.4
12239,22,32,train,6.4
12207,22,28,train,5.6
12211,22,28,train,5.6
12213,22,28,train,5.6
26536,22,28,train,5.6
12222,22,29,train,5.8
12224,22,27,train,5.4
12227,22,27,train,5.4
12229,22,35,train,7.0
12231,22,34,train,6.8
12233,22,34,train,6.8
11214,23,40,train,8.0
22189,23,39,train,7.8
12196,23,41,train,8.2
12198,23,41,train,8.2
12200,23,41,train,8.2
12261,23,44,train,8.8
12249,23,26,train,5.2
12245,23,26,train,5.2
12242,23,26,train,5.2
12239,23,26,train,5.2
12207,23,23,train,4.6
12211,23,23,train,4.6
12213,23,23,train,4.6
26536,23,23,train,4.6
12222,23,31,train,6.2
12224,23,29,train,5.8
12227,23,29,train,5.8
12229,23,29,train,5.8
12231,23,29,train,5.8
12233,23,29,train,5.8
11214,0,32,train,6.4
22189,0,19,train,3.8
12196,0,19,train,3.8
12198,0,19,train,3.8
12200,0,19,train,3.8
12261,0,23,train,4.6
12249,0,13,train,2.6
12245,0,13,train,2.6
12242,0,13,train,2.6
12239,0,13,train,2.6
12207,0,13,train,2.6
12211,0,20,train,4.0
12213,0,20,train,4.0
26536,0,16,train,3.2
12222,0,18,train,3.6
12224,0,18,train,3.6
12227,0,18,train,3.6
12229,0,18,train,3.6
12231,0,19,train,3.8
12233,0,19,train,3.8
11411,1,21,train,4.2
11409,1,21,train,4.2
11248,1,17,train,3.4
11246,1,16,train,3.2
11123,1,16,train,3.2
11121,1,20,train,4.0
11119,1,10,train,2.0
11213,1,12,train,2.4
12261,1,8,train,1.6
12249,1,4,train,0.8
12245,1,8,train,1.6
12242,1,8,train,1.6
12239,1,8,train,1.6
11208,1,11,train,2.2
12207,1,4,train,0.8
12211,1,4,train,0.8
12213,1,4,train,0.8
26536,1,8,train,1.6
12222,1,10,train,2.0
12224,1,10,train,2.0
12227,1,10,train,2.0
12229,1,10,train,2.0
12231,1,10,train,2.0
12233,1,10,train,2.0
12237,1,15,train,3.0
11413,1,11,train,2.2
11248,2,8,train,1.6
11246,2,9,train,1.8
11123,2,9,train,1.8
11121,2,13,train,2.6
11120,2,12,train,2.4
12252,1,8,train,1.6
12250,1,8,train,1.6
12207,2,4,train,0.8
12211,2,4,train,0.8
12213,2,4,train,0.8
26536,2,4,train,0.8
12222,2,4,train,0.8
12224,2,4,train,0.8
12227,2,4,train,0.8
12229,2,4,train,0.8
12231,2,4,train,0.8
12233,2,4,train,0.8
12237,2,8,train,1.6
11413,2,4,train,0.8
11411,2,4,train,0.8
11409,2,4,train,0.8
12234,0,4,train,0.8
12232,0,4,train,0.8
12230,0,4,train,0.8
12226,0,4,train,0.8
12225,0,4,train,0.8
12221,0,4,train,0.8
26535,0,4,train,0.8
12212,0,4,train,0.8
12210,0,5,train,1.0
12206,0,5,train,1.0
12238,0,14,train,2.8
12241,0,14,train,2.8
12244,0,14,train,2.8
12247,0,9,train,1.8
12251,0,9,train,1.8
12260,0,18,train,3.6
11213,0,14,train,2.8
11122,2,4,train,0.8
11245,2,4,train,0.8
11247,2,4,train,0.8
11249,2,4,train,0.8
11410,2,4,train,0.8
11412,3,4,train,0.8
12237,3,8,train,1.6
12234,3,4,train,0.8
12232,3,4,train,0.8
12230,3,4,train,0.8
12226,3,4,train,0.8
12225,3,4,train,0.8
12221,3,4,train,0.8
26535,3,4,train,0.8
12212,3,4,train,0.8
12210,3,4,train,0.8
12206,3,4,train,0.8
11208,3,5,train,1.0
12238,3,4,train,0.8
12241,3,4,train,0.8
12244,3,4,train,0.8
12247,3,8,train,1.6
12251,3,8,train,1.6
12260,3,8,train,1.6
11214,3,5,train,1.0
11412,1,4,train,0.8
12236,1,15,train,3.0
11120,1,10,train,2.0
11122,1,4,train,0.8
11245,1,4,train,0.8
11247,1,4,train,0.8
11249,1,4,train,0.8
11410,1,4,train,0.8
11412,2,4,train,0.8
12236,2,8,train,1.6
11208,6,18,train,3.6
12237,7,41,train,8.2
12221,8,38,train,7.6
26535,8,38,train,7.6
12212,8,38,train,7.6
12210,8,45,train,9.0
12206,8,45,train,9.0
12237,8,41,train,8.2
12221,9,38,train,7.6
26535,9,38,train,7.6
12212,9,38,train,7.6
12210,9,38,train,7.6
12206,9,38,train,7.6
11119,9,2,train,0.4
12221,10,41,train,8.2
26535,10,34,train,6.8
12212,10,34,train,6.8
12210,10,34,train,6.8
12206,10,34,train,6.8
12238,10,41,train,8.2
12244,10,41,train,8.2
12248,10,40,train,8.0
12225,10,41,train,8.2
12248,11,34,train,6.8
12221,11,34,train,6.8
26535,11,34,train,6.8
12212,11,34,train,6.8
12210,11,34,train,6.8
12206,11,34,train,6.8
11207,11,34,train,6.8
12238,11,34,train,6.8
12244,11,34,train,6.8
12225,11,34,train,6.8
12248,12,41,train,8.2
12212,12,34,train,6.8
12210,12,34,train,6.8
12206,12,34,train,6.8
11207,12,34,train,6.8
12238,12,34,train,6.8
12244,12,34,train,6.8
12237,14,20,train,4.0
12237,15,34,train,6.8
26535,16,34,train,6.8
12212,16,34,train,6.8
12210,16,34,train,6.8
12206,16,34,train,6.8
12237,16,27,train,5.4
26535,17,34,train,6.8
12212,17,34,train,6.8
12210,17,34,train,6.8
12206,17,34,train,6.8
12237,17,34,train,6.8
12210,18,34,train,6.8
12206,18,34,train,6.8
11213,3,5,train,1.0
12261,3,1,train,0.2
12252,3,2,train,0.4
12250,3,2,train,0.4
12245,3,1,train,0.2
12242,3,1,train,0.2
12239,3,1,train,0.2
12207,4,2,train,0.4
12211,4,2,train,0.4
12213,4,2,train,0.4
26536,4,1,train,0.2
12222,4,1,train,0.2
12224,4,1,train,0.2
12227,4,1,train,0.2
12229,4,1,train,0.2
12231,4,1,train,0.2
12233,4,1,train,0.2
12237,4,10,train,2.0
11413,4,2,train,0.4
11411,4,2,train,0.4
11409,4,1,train,0.2
11248,4,1,train,0.2
11246,4,1,train,0.2
11123,4,1,train,0.2
11119,4,2,train,0.4
11119,5,2,train,0.4
12236,9,5,train,1.0
12236,10,3,train,0.6
12236,3,5,train,1.0
11413,3,1,train,0.2
11411,3,1,train,0.2
11409,3,1,train,0.2
11248,3,1,train,0.2
11246,3,1,train,0.2
11123,3,1,train,0.2
11121,3,2,train,0.4
11120,3,2,train,0.4
11122,3,1,train,0.2
11245,3,1,train,0.2
11247,3,1,train,0.2
11249,3,1,train,0.2
11410,3,1,train,0.2
12249,6,9,train,1.8
12245,6,2,train,0.4
12242,6,9,train,1.8
12239,6,2,train,0.4
12249,7,38,train,7.6
12245,7,3,train,0.6
12239,7,3,train,0.6
12207,7,3,train,0.6
12211,7,3,train,0.6
12213,7,3,train,0.6
12227,8,59,train,11.8
12249,8,38,train,7.6
12245,8,3,train,0.6
12239,8,3,train,0.6
12207,8,3,train,0.6
12211,8,3,train,0.6
12213,8,3,train,0.6
12249,9,10,train,2.0
12245,9,3,train,0.6
12239,9,3,train,0.6
12207,9,3,train,0.6
12211,9,3,train,0.6
12213,9,3,train,0.6
26536,9,10,train,2.0
12227,9,73,train,14.6
12224,10,45,train,9.0
12227,10,66,train,13.2
12249,10,5,train,1.0
12245,10,4,train,0.8
12242,10,4,train,0.8
12239,10,4,train,0.8
12207,10,4,train,0.8
12211,10,3,train,0.6
12213,10,3,train,0.6
26536,10,3,train,0.6
12211,11,6,train,1.2
12213,11,6,train,1.2
26536,11,6,train,1.2
12224,11,34,train,6.8
12227,11,62,train,12.4
12249,11,6,train,1.2
12245,11,6,train,1.2
12242,11,6,train,1.2
12239,11,6,train,1.2
12207,11,6,train,1.2
12211,12,13,train,2.6
12213,12,13,train,2.6
26536,12,13,train,2.6
12224,12,27,train,5.4
12242,12,13,train,2.6
12239,12,13,train,2.6
12207,12,13,train,2.6
12249,15,13,train,2.6
12245,15,6,train,1.2
12239,15,6,train,1.2
12211,16,6,train,1.2
12213,16,6,train,1.2
26536,16,6,train,1.2
12227,16,62,train,12.4
12249,16,20,train,4.0
12245,16,6,train,1.2
12239,16,6,train,1.2
12207,16,6,train,1.2
12211,17,6,train,1.2
12213,17,6,train,1.2
12227,17,69,train,13.8
12249,17,20,train,4.0
12245,17,6,train,1.2
12239,17,6,train,1.2
12207,17,6,train,1.2
12213,18,6,train,1.2
26536,18,34,train,6.8
12249,18,20,train,4.0
12245,18,6,train,1.2
12239,18,6,train,1.2
11214,22,29,train,5.8
12208,20,3,train,0.6
12209,20,4,train,0.8
12214,20,4,train,0.8
26537,20,4,train,0.8
12223,20,4,train,0.8
11119,2,1,train,0.2
12185,3,10,train,2.0
12186,4,23,train,4.6
26514,4,23,train,4.6
12187,4,24,train,4.8
12190,4,38,train,7.6
12192,4,38,train,7.6
12194,4,38,train,7.6
13714,4,30,train,6.0
13716,4,30,train,6.0
13718,4,30,train,6.0
13720,4,30,train,6.0
13722,4,24,train,4.8
13725,4,24,train,4.8
13727,4,24,train,4.8
13729,4,24,train,4.8
14253,4,25,train,5.0
14257,4,16,train,3.2
26556,4,8,train,1.6
26554,4,18,train,3.6
26555,5,94,train,18.8
26557,5,49,train,9.8
14258,5,49,train,9.8
14254,5,49,train,9.8
13730,5,49,train,9.8
13728,5,49,train,9.8
13726,5,42,train,8.4
13723,5,42,train,8.4
13721,5,40,train,8.0
13719,5,40,train,8.0
13717,5,32,train,6.4
13715,5,37,train,7.4
13713,5,37,train,7.4
12193,5,37,train,7.4
12191,5,30,train,6.0
12189,5,44,train,8.8
26515,5,22,train,4.4
26516,5,22,train,4.4
12185,5,22,train,4.4
12185,4,23,train,4.6
14257,5,45,train,9.0
26556,5,45,train,9.0
26554,5,90,train,18.0
12191,6,49,train,9.8
12189,6,48,train,9.6
26515,6,27,train,5.4
26516,6,27,train,5.4
12185,6,46,train,9.2
13714,5,45,train,9.0
13716,5,45,train,9.0
13718,5,45,train,9.0
13720,5,45,train,9.0
13722,5,45,train,9.0
13725,5,45,train,9.0
13727,5,45,train,9.0
13729,5,45,train,9.0
14253,5,45,train,9.0
13726,6,45,train,9.0
13723,6,45,train,9.0
13721,6,47,train,9.4
13719,6,40,train,8.0
13717,6,47,train,9.4
13715,6,49,train,9.8
13713,6,49,train,9.8
12193,6,49,train,9.8
12184,6,33,train,6.6
12186,5,22,train,4.4
26514,5,22,train,4.4
12187,5,23,train,4.6
12190,5,45,train,9.0
12192,5,45,train,9.0
12194,5,45,train,9.0
26555,6,90,train,18.0
26557,6,45,train,9.0
14258,6,45,train,9.0
14254,6,45,train,9.0
13730,6,45,train,9.0
13728,6,38,train,7.6
12184,5,23,train,4.6
14257,6,53,train,10.6
26556,6,45,train,9.0
26554,6,90,train,18.0
12191,7,46,train,9.2
12189,7,46,train,9.2
26515,7,23,train,4.6
26516,7,23,train,4.6
12185,7,36,train,7.2
13714,6,75,train,15.0
13716,6,75,train,15.0
13718,6,68,train,13.6
13720,6,68,train,13.6
13722,6,67,train,13.4
13725,6,67,train,13.4
13727,6,60,train,12.0
13729,6,60,train,12.0
14253,6,53,train,10.6
13728,7,54,train,10.8
13726,7,54,train,10.8
13723,7,47,train,9.4
13721,7,47,train,9.4
13719,7,47,train,9.4
13717,7,47,train,9.4
13715,7,47,train,9.4
13713,7,47,train,9.4
12193,7,39,train,7.8
12186,6,59,train,11.8
26514,6,52,train,10.4
12187,6,59,train,11.8
12190,6,68,train,13.6
12192,6,82,train,16.4
12194,6,75,train,15.0
26555,7,138,train,27.6
26557,7,62,train,12.4
14258,7,55,train,11.0
14254,7,55,train,11.0
13730,7,48,train,9.6
12184,8,43,train,8.6
26556,7,118,train,23.6
26554,7,222,train,44.4
12193,8,83,train,16.6
12191,8,83,train,16.6
12189,8,76,train,15.2
26515,8,38,train,7.6
26516,8,31,train,6.2
13727,7,118,train,23.6
13729,7,111,train,22.2
14253,7,118,train,23.6
14257,7,118,train,23.6
13723,8,111,train,22.2
13721,8,104,train,20.8
13719,8,111,train,22.2
13717,8,83,train,16.6
13715,8,83,train,16.6
13713,8,83,train,16.6
12185,8,33,train,6.6
13718,7,125,train,25.0
13720,7,118,train,23.6
13722,7,118,train,23.6
13725,7,111,train,22.2
14258,8,118,train,23.6
14254,8,111,train,22.2
13730,8,118,train,23.6
13728,8,111,train,22.2
13726,8,111,train,22.2
26539,8,28,train,5.6
13714,7,125,train,25.0
13716,7,118,train,23.6
26557,8,118,train,23.6
12192,7,125,train,25.0
12194,7,125,train,25.0
26555,8,236,train,47.2
26516,9,45,train,9.0
12185,9,31,train,6.2
12187,7,66,train,13.2
12190,7,69,train,13.8
26515,9,38,train,7.6
12184,9,31,train,6.2
26514,7,59,train,11.8
12188,7,66,train,13.2
12193,9,90,train,18.0
12191,9,90,train,18.0
12189,9,76,train,15.2
12184,7,31,train,6.2
12186,7,52,train,10.4
26554,8,250,train,50.0
13728,9,104,train,20.8
13726,9,104,train,20.8
13723,9,104,train,20.8
13721,9,104,train,20.8
13719,9,103,train,20.6
13717,9,83,train,16.6
13715,9,90,train,18.0
13713,9,83,train,16.6
26556,8,118,train,23.6
14258,9,97,train,19.4
14254,9,104,train,20.8
13730,9,96,train,19.2
13725,8,125,train,25.0
13727,8,125,train,25.0
13729,8,125,train,25.0
14253,8,125,train,25.0
14257,8,125,train,25.0
26555,9,166,train,33.2
26557,9,90,train,18.0
12184,10,31,train,6.2
13720,8,118,train,23.6
13722,8,125,train,25.0
26515,10,31,train,6.2
26516,10,31,train,6.2
12185,10,24,train,4.8
13716,8,111,train,22.2
13718,8,118,train,23.6
13713,10,68,train,13.6
12193,10,69,train,13.8
12191,10,69,train,13.8
12189,10,62,train,12.4
12192,8,97,train,19.4
12194,8,104,train,20.8
13714,8,104,train,20.8
13730,10,69,train,13.8
13728,10,69,train,13.8
13726,10,69,train,13.8
13723,10,76,train,15.2
13721,10,83,train,16.6
13719,10,76,train,15.2
13717,10,69,train,13.8
13715,10,69,train,13.8
12187,8,45,train,9.0
12190,8,69,train,13.8
26555,10,138,train,27.6
26557,10,69,train,13.8
14258,10,69,train,13.8
14254,10,69,train,13.8
12184,11,24,train,4.8
12186,8,31,train,6.2
26514,8,31,train,6.2
12188,8,52,train,10.4
13713,11,48,train,9.6
12193,11,48,train,9.6
12191,11,48,train,9.6
12189,11,48,train,9.6
26515,11,24,train,4.8
26516,11,24,train,4.8
12185,11,24,train,4.8
14257,9,69,train,13.8
26556,9,83,train,16.6
26554,9,166,train,33.2
13730,11,48,train,9.6
13728,11,48,train,9.6
13726,11,48,train,9.6
13723,11,48,train,9.6
13721,11,48,train,9.6
13719,11,48,train,9.6
13717,11,48,train,9.6
13715,11,48,train,9.6
13725,9,62,train,12.4
13727,9,62,train,12.4
13729,9,69,train,13.8
14253,9,61,train,12.2
26555,11,96,train,19.2
26557,11,48,train,9.6
14258,11,48,train,9.6
14254,11,48,train,9.6
12185,12,24,train,4.8
13714,9,55,train,11.0
13716,9,55,train,11.0
13718,9,55,train,11.0
13720,9,62,train,12.4
13722,9,55,train,11.0
13713,12,48,train,9.6
12193,12,48,train,9.6
12191,12,48,train,9.6
12189,12,48,train,9.6
26515,12,24,train,4.8
26516,12,24,train,4.8
12184,12,24,train,4.8
12186,9,24,train,4.8
26514,9,24,train,4.8
12187,9,31,train,6.2
12190,9,48,train,9.6
12192,9,55,train,11.0
12194,9,55,train,11.0
13730,12,48,train,9.6
13728,12,48,train,9.6
13726,12,48,train,9.6
13723,12,48,train,9.6
13721,12,48,train,9.6
13719,12,48,train,9.6
13717,12,48,train,9.6
13715,12,48,train,9.6
14253,10,48,train,9.6
14257,10,48,train,9.6
26556,10,48,train,9.6
26554,10,96,train,19.2
26555,12,96,train,19.2
26557,12,48,train,9.6
14258,12,48,train,9.6
14254,12,48,train,9.6
12184,13,24,train,4.8
13714,10,48,train,9.6
13716,10,48,train,9.6
13718,10,48,train,9.6
13720,10,48,train,9.6
13722,10,48,train,9.6
13725,10,48,train,9.6
13727,10,48,train,9.6
13729,10,48,train,9.6
13713,13,48,train,9.6
12193,13,48,train,9.6
12191,13,48,train,9.6
12189,13,48,train,9.6
26515,13,24,train,4.8
26516,13,24,train,4.8
12185,13,24,train,4.8
12186,10,24,train,4.8
26514,10,24,train,4.8
12187,10,31,train,6.2
12190,10,48,train,9.6
12192,10,48,train,9.6
12194,10,48,train,9.6
13730,13,48,train,9.6
13728,13,48,train,9.6
13726,13,48,train,9.6
13723,13,48,train,9.6
13721,13,48,train,9.6
13719,13,48,train,9.6
13717,13,48,train,9.6
13715,13,48,train,9.6
14253,11,48,train,9.6
14257,11,48,train,9.6
26556,11,48,train,9.6
26554,11,96,train,19.2
26555,13,96,train,19.2
26557,13,48,train,9.6
14258,13,48,train,9.6
14254,13,48,train,9.6
12185,14,17,train,3.4
13714,11,48,train,9.6
13716,11,48,train,9.6
13718,11,48,train,9.6
13720,11,48,train,9.6
13722,11,48,train,9.6
13725,11,48,train,9.6
13727,11,48,train,9.6
13729,11,48,train,9.6
13713,14,48,train,9.6
12193,14,48,train,9.6
12191,14,48,train,9.6
12189,14,48,train,9.6
26515,14,24,train,4.8
26516,14,24,train,4.8
12184,14,38,train,7.6
12186,11,24,train,4.8
26514,11,24,train,4.8
12187,11,31,train,6.2
12190,11,48,train,9.6
12192,11,48,train,9.6
12194,11,48,train,9.6
13730,14,48,train,9.6
13728,14,48,train,9.6
13726,14,48,train,9.6
13723,14,48,train,9.6
13721,14,48,train,9.6
13719,14,48,train,9.6
13717,14,48,train,9.6
13715,14,48,train,9.6
14253,12,48,train,9.6
14257,12,48,train,9.6
26556,12,48,train,9.6
26554,12,96,train,19.2
26555,14,96,train,19.2
26557,14,48,train,9.6
14258,14,48,train,9.6
14254,14,48,train,9.6
12184,15,38,train,7.6
13714,12,48,train,9.6
13716,12,48,train,9.6
13718,12,48,train,9.6
13720,12,48,train,9.6
13722,12,48,train,9.6
13725,12,48,train,9.6
13727,12,48,train,9.6
13729,12,48,train,9.6
13713,15,48,train,9.6
12193,15,48,train,9.6
12191,15,48,train,9.6
12189,15,41,train,8.2
26515,15,24,train,4.8
26516,15,24,train,4.8
12186,12,24,train,4.8
26514,12,24,train,4.8
12187,12,24,train,4.8
12190,12,48,train,9.6
12192,12,48,train,9.6
12194,12,48,train,9.6
13730,15,48,train,9.6
13728,15,48,train,9.6
13726,15,48,train,9.6
13723,15,48,train,9.6
13721,15,48,train,9.6
13719,15,48,train,9.6
13717,15,48,train,9.6
13715,15,48,train,9.6
14253,13,48,train,9.6
14257,13,48,train,9.6
26556,13,48,train,9.6
26554,13,96,train,19.2
26555,15,96,train,19.2
26557,15,48,train,9.6
14258,15,48,train,9.6
14254,15,48,train,9.6
26539,15,7,train,1.4
12185,16,17,train,3.4
13714,13,48,train,9.6
13716,13,48,train,9.6
13718,13,48,train,9.6
13720,13,48,train,9.6
13722,13,48,train,9.6
13725,13,48,train,9.6
13727,13,48,train,9.6
13729,13,48,train,9.6
13713,16,62,train,12.4
12193,16,62,train,12.4
12191,16,55,train,11.0
12189,16,55,train,11.0
26515,16,24,train,4.8
26516,16,24,train,4.8
12184,16,38,train,7.6
12186,13,24,train,4.8
26514,13,24,train,4.8
12187,13,24,train,4.8
12190,13,48,train,9.6
12192,13,48,train,9.6
12194,13,48,train,9.6
13730,16,76,train,15.2
13728,16,76,train,15.2
13726,16,69,train,13.8
13723,16,69,train,13.8
13721,16,69,train,13.8
13719,16,69,train,13.8
13717,16,55,train,11.0
13715,16,62,train,12.4
14253,14,48,train,9.6
14257,14,48,train,9.6
26556,14,48,train,9.6
26554,14,96,train,19.2
26555,16,194,train,38.8
26557,16,90,train,18.0
14258,16,83,train,16.6
14254,16,76,train,15.2
